route_id,service_id,trip_id,direction_id,trip_headsign
RED,EVERYDAY,KRL00050,0,Bogor
RED,EVERYDAY,KRL00051,0,Bogor
RED,EVERYDAY,KRL00052,0,Bogor
RED,EVERYDAY,KRL00053,0,Bogor
RED,EVERYDAY,KRL00054,0,Bogor
RED,EVERYDAY,KRL00055,0,Bogor
RED,EVERYDAY,KRL00056,0,Bogor
RED,EVERYDAY,KRL00057,0,Bogor
RED,EVERYDAY,KRL00058,0,Bogor
RED,EVERYDAY,KRL00059,0,Bogor
RED,EVERYDAY,KRL00060,0,Bogor
RED,EVERYDAY,KRL00061,0,Bogor
RED,EVERYDAY,KRL00062,0,Bogor
RED,EVERYDAY,KRL00063,0,Bogor
RED,EVERYDAY,KRL00064,0,Bogor
RED,EVERYDAY,KRL00065,0,Bogor
RED,EVERYDAY,KRL00066,0,Bogor
RED,EVERYDAY,KRL00067,0,Bogor
RED,EVERYDAY,KRL00068,0,Bogor
RED,EVERYDAY,KRL00069,0,Bogor
RED,EVERYDAY,KRL00070,0,Bogor
RED,EVERYDAY,KRL00071,0,Bogor
RED,EVERYDAY,KRL00072,0,Bogor
RED,EVERYDAY,KRL00073,0,Bogor
RED,EVERYDAY,KRL00074,0,Bogor
RED,EVERYDAY,KRL00075,0,Bogor
RED,EVERYDAY,KRL00076,0,Bogor
RED,EVERYDAY,KRL00077,0,Bogor
RED,EVERYDAY,KRL00078,0,Bogor
RED,EVERYDAY,KRL00079,0,Bogor
RED,EVERYDAY,KRL00080,0,Bogor
RED,EVERYDAY,KRL00081,0,Bogor
RED,EVERYDAY,KRL00082,0,Bogor
RED,EVERYDAY,KRL00083,0,Bogor
RED,EVERYDAY,KRL00084,0,Bogor
RED,EVERYDAY,KRL00085,0,Bogor
RED,EVERYDAY,KRL00086,0,Bogor
RED,EVERYDAY,KRL00087,0,Bogor
RED,EVERYDAY,KRL00088,0,Bogor
RED,EVERYDAY,KRL00089,0,Bogor
RED,EVERYDAY,KRL00090,0,Bogor
RED,EVERYDAY,KRL00091,0,Bogor
RED,EVERYDAY,KRL00092,0,Bogor
RED,EVERYDAY,KRL00093,0,Bogor
RED,EVERYDAY,KRL00094,0,Bogor
RED,EVERYDAY,KRL00095,0,Bogor
RED,EVERYDAY,KRL00096,0,Bogor
RED,EVERYDAY,KRL00097,0,Bogor
RED,EVERYDAY,KRL00098,0,Bogor
RED,EVERYDAY,KRL00099,0,Bogor
RED,EVERYDAY,KRL00100,0,Bogor
RED,EVERYDAY,KRL00101,0,Bogor
RED,EVERYDAY,KRL00102,0,Bogor
RED,EVERYDAY,KRL00103,0,Bogor
RED,EVERYDAY,KRL00104,0,Bogor
RED,EVERYDAY,KRL00105,0,Bogor
RED,EVERYDAY,KRL00106,0,Bogor
RED,EVERYDAY,KRL00107,0,Bogor
RED,EVERYDAY,KRL00108,0,Bogor
RED,EVERYDAY,KRL00109,0,Bogor
RED,EVERYDAY,KRL00110,0,Bogor
RED,EVERYDAY,KRL00111,0,Bogor
RED,EVERYDAY,KRL00112,0,Bogor
RED,EVERYDAY,KRL00113,0,Bogor
RED,EVERYDAY,KRL00114,0,Bogor
RED,EVERYDAY,KRL00115,1,Jakarta Kota
RED,EVERYDAY,KRL00116,1,Jakarta Kota
RED,EVERYDAY,KRL00117,1,Jakarta Kota
RED,EVERYDAY,KRL00118,1,Jakarta Kota
RED,EVERYDAY,KRL00119,1,Jakarta Kota
RED,EVERYDAY,KRL00120,1,Jakarta Kota
RED,EVERYDAY,KRL00121,1,Jakarta Kota
RED,EVERYDAY,KRL00122,1,Jakarta Kota
RED,EVERYDAY,KRL00123,1,Jakarta Kota
RED,EVERYDAY,KRL00124,1,Jakarta Kota
RED,EVERYDAY,KRL00125,1,Jakarta Kota
RED,EVERYDAY,KRL00126,1,Jakarta Kota
RED,EVERYDAY,KRL00127,1,Jakarta Kota
RED,EVERYDAY,KRL00128,1,Jakarta Kota
RED,EVERYDAY,KRL00129,1,Jakarta Kota
RED,EVERYDAY,KRL00130,1,Jakarta Kota
RED,EVERYDAY,KRL00131,1,Jakarta Kota
RED,EVERYDAY,KRL00132,1,Jakarta Kota
RED,EVERYDAY,KRL00133,1,Jakarta Kota
RED,EVERYDAY,KRL00134,1,Jakarta Kota
RED,EVERYDAY,KRL00135,1,Jakarta Kota
RED,EVERYDAY,KRL00136,1,Jakarta Kota
RED,EVERYDAY,KRL00137,1,Jakarta Kota
RED,EVERYDAY,KRL00138,1,Jakarta Kota
RED,EVERYDAY,KRL00139,1,Jakarta Kota
RED,EVERYDAY,KRL00140,1,Jakarta Kota
RED,EVERYDAY,KRL00141,1,Jakarta Kota
RED,EVERYDAY,KRL00142,1,Jakarta Kota
RED,EVERYDAY,KRL00143,1,Jakarta Kota
RED,EVERYDAY,KRL00144,1,Jakarta Kota
RED,EVERYDAY,KRL00145,1,Jakarta Kota
RED,EVERYDAY,KRL00146,1,Jakarta Kota
RED,EVERYDAY,KRL00147,1,Jakarta Kota
RED,EVERYDAY,KRL00148,1,Jakarta Kota
RED,EVERYDAY,KRL00149,1,Jakarta Kota
RED,EVERYDAY,KRL00150,1,Jakarta Kota
RED,EVERYDAY,KRL00151,1,Jakarta Kota
RED,EVERYDAY,KRL00152,1,Jakarta Kota
RED,EVERYDAY,KRL00153,1,Jakarta Kota
RED,EVERYDAY,KRL00154,1,Jakarta Kota
RED,EVERYDAY,KRL00155,1,Jakarta Kota
RED,EVERYDAY,KRL00156,1,Jakarta Kota
RED,EVERYDAY,KRL00157,1,Jakarta Kota
RED,EVERYDAY,KRL00158,1,Jakarta Kota
RED,EVERYDAY,KRL00159,1,Jakarta Kota
RED,EVERYDAY,KRL00160,1,Jakarta Kota
RED,EVERYDAY,KRL00161,1,Jakarta Kota
RED,EVERYDAY,KRL00162,1,Jakarta Kota
RED,EVERYDAY,KRL00163,1,Jakarta Kota
RED,EVERYDAY,KRL00164,1,Jakarta Kota
RED,EVERYDAY,KRL00165,1,Jakarta Kota
RED,EVERYDAY,KRL00166,1,Jakarta Kota
RED,EVERYDAY,KRL00167,1,Jakarta Kota
RED,EVERYDAY,KRL00168,1,Jakarta Kota
RED,EVERYDAY,KRL00169,1,Jakarta Kota
RED,EVERYDAY,KRL00170,1,Jakarta Kota
RED,EVERYDAY,KRL00171,1,Jakarta Kota
RED,EVERYDAY,KRL00172,1,Jakarta Kota
RED,EVERYDAY,KRL00173,1,Jakarta Kota
RED,EVERYDAY,KRL00174,1,Jakarta Kota
RED,EVERYDAY,KRL00175,1,Jakarta Kota
RED,EVERYDAY,KRL00176,1,Jakarta Kota
RED,EVERYDAY,KRL00177,1,Jakarta Kota
RED,EVERYDAY,KRL00178,1,Jakarta Kota
RED,EVERYDAY,KRL00179,1,Jakarta Kota
RED,EVERYDAY,KRL00180,1,Jakarta Kota
RED,EVERYDAY,KRL00181,1,Jakarta Kota
RED,EVERYDAY,KRL00182,1,Jakarta Kota
RED,EVERYDAY,KRL00183,1,Jakarta Kota
RED,EVERYDAY,KRL00184,1,Jakarta Kota
RED,EVERYDAY,KRL00185,1,Jakarta Kota
RED,EVERYDAY,KRL00186,1,Jakarta Kota
RED,EVERYDAY,KRL00187,1,Jakarta Kota
RED,EVERYDAY,KRL00188,1,Jakarta Kota
RED,EVERYDAY,KRL00189,1,Jakarta Kota
RED,EVERYDAY,KRL00190,1,Jakarta Kota
RED,EVERYDAY,KRL00191,1,Jakarta Kota
RED,EVERYDAY,KRL00192,1,Jakarta Kota
RED,EVERYDAY,KRL00193,1,Jakarta Kota
RED,EVERYDAY,KRL00194,1,Jakarta Kota
RED,EVERYDAY,KRL00195,1,Jakarta Kota
RED,EVERYDAY,KRL00196,1,Jakarta Kota
RED,EVERYDAY,KRL00197,1,Jakarta Kota
RED,EVERYDAY,KRL00198,1,Jakarta Kota
RED,EVERYDAY,KRL00199,1,Jakarta Kota
RED,EVERYDAY,KRL00200,1,Jakarta Kota
RED,EVERYDAY,KRL00201,1,Jakarta Kota
RED,EVERYDAY,KRL00202,1,Jakarta Kota
RED,EVERYDAY,KRL00203,1,Jakarta Kota
RED,EVERYDAY,KRL00204,1,Jakarta Kota
RED,EVERYDAY,KRL00205,1,Jakarta Kota
RED,EVERYDAY,KRL00206,1,Jakarta Kota
RED,EVERYDAY,KRL00207,1,Jakarta Kota
RED,EVERYDAY,KRL00208,1,Jakarta Kota
RED,EVERYDAY,KRL00209,1,Jakarta Kota
RED,EVERYDAY,KRL00210,1,Jakarta Kota
RED,EVERYDAY,KRL00211,1,Jakarta Kota
RED,EVERYDAY,KRL00212,1,Jakarta Kota
RED,EVERYDAY,KRL00213,1,Jakarta Kota
RED,EVERYDAY,KRL00214,1,Jakarta Kota
RED,EVERYDAY,KRL00215,1,Jakarta Kota
RED,EVERYDAY,KRL00216,1,Jakarta Kota
RED,EVERYDAY,KRL00217,1,Jakarta Kota
RED,EVERYDAY,KRL00218,1,Jakarta Kota
RED,EVERYDAY,KRL00219,1,Jakarta Kota
RED,EVERYDAY,KRL00220,1,Jakarta Kota
RED,EVERYDAY,KRL00221,1,Jakarta Kota
RED,EVERYDAY,KRL00222,1,Jakarta Kota
RED,EVERYDAY,KRL00223,1,Jakarta Kota
RED,EVERYDAY,KRL00224,1,Jakarta Kota
RED,EVERYDAY,KRL00225,1,Jakarta Kota
RED,EVERYDAY,KRL00226,1,Jakarta Kota
RED,EVERYDAY,KRL00227,1,Jakarta Kota
RED,EVERYDAY,KRL00228,1,Jakarta Kota
BLUE,EVERYDAY,KRL00229,0,Cikarang
BLUE,EVERYDAY,KRL00230,0,Cikarang
BLUE,EVERYDAY,KRL00231,0,Cikarang
BLUE,EVERYDAY,KRL00232,0,Cikarang
BLUE,EVERYDAY,KRL00233,0,Cikarang
BLUE,EVERYDAY,KRL00234,0,Cikarang
BLUE,EVERYDAY,KRL00235,0,Cikarang
BLUE,EVERYDAY,KRL00236,0,Cikarang
BLUE,EVERYDAY,KRL00237,0,Cikarang
BLUE,EVERYDAY,KRL00238,0,Cikarang
BLUE,EVERYDAY,KRL00239,0,Cikarang
BLUE,EVERYDAY,KRL00240,0,Cikarang
BLUE,EVERYDAY,KRL00241,0,Cikarang
BLUE,EVERYDAY,KRL00242,0,Cikarang
BLUE,EVERYDAY,KRL00243,0,Cikarang
BLUE,EVERYDAY,KRL00244,0,Cikarang
BLUE,EVERYDAY,KRL00245,0,Cikarang
BLUE,EVERYDAY,KRL00246,0,Cikarang
BLUE,EVERYDAY,KRL00247,0,Cikarang
BLUE,EVERYDAY,KRL00248,0,Cikarang
BLUE,EVERYDAY,KRL00249,0,Cikarang
BLUE,EVERYDAY,KRL00250,0,Cikarang
BLUE,EVERYDAY,KRL00251,0,Cikarang
BLUE,EVERYDAY,KRL00252,0,Cikarang
BLUE,EVERYDAY,KRL00253,0,Cikarang
BLUE,EVERYDAY,KRL00254,0,Cikarang
BLUE,EVERYDAY,KRL00255,0,Cikarang
BLUE,EVERYDAY,KRL00256,0,Cikarang
BLUE,EVERYDAY,KRL00257,0,Cikarang
BLUE,EVERYDAY,KRL00258,0,Cikarang
BLUE,EVERYDAY,KRL00259,0,Cikarang
BLUE,EVERYDAY,KRL00260,0,Cikarang
BLUE,EVERYDAY,KRL00261,0,Cikarang
BLUE,EVERYDAY,KRL00262,0,Cikarang
BLUE,EVERYDAY,KRL00263,0,Cikarang
BLUE,EVERYDAY,KRL00264,0,Cikarang
BLUE,EVERYDAY,KRL00265,0,Cikarang
BLUE,EVERYDAY,KRL00266,0,Cikarang
BLUE,EVERYDAY,KRL00267,0,Cikarang
BLUE,EVERYDAY,KRL00268,0,Cikarang
BLUE,EVERYDAY,KRL00269,0,Cikarang
BLUE,EVERYDAY,KRL00270,0,Cikarang
BLUE,EVERYDAY,KRL00271,0,Cikarang
BLUE,EVERYDAY,KRL00272,0,Cikarang
BLUE,EVERYDAY,KRL00273,0,Cikarang
BLUE,EVERYDAY,KRL00274,0,Cikarang
BLUE,EVERYDAY,KRL00275,0,Cikarang
BLUE,EVERYDAY,KRL00276,0,Cikarang
BLUE,EVERYDAY,KRL00277,0,Cikarang
BLUE,EVERYDAY,KRL00278,0,Cikarang
BLUE,EVERYDAY,KRL00279,0,Cikarang
BLUE,EVERYDAY,KRL00280,0,Cikarang
BLUE,EVERYDAY,KRL00281,0,Cikarang
BLUE,EVERYDAY,KRL00282,0,Cikarang
BLUE,EVERYDAY,KRL00283,0,Cikarang
BLUE,EVERYDAY,KRL00284,0,Cikarang
BLUE,EVERYDAY,KRL00285,0,Cikarang
BLUE,EVERYDAY,KRL00286,0,Cikarang
BLUE,EVERYDAY,KRL00287,0,Cikarang
BLUE,EVERYDAY,KRL00288,0,Cikarang
BLUE,EVERYDAY,KRL00289,0,Cikarang
BLUE,EVERYDAY,KRL00290,0,Cikarang
BLUE,EVERYDAY,KRL00291,0,Cikarang
BLUE,EVERYDAY,KRL00292,0,Cikarang
BLUE,EVERYDAY,KRL00293,0,Cikarang
BLUE,EVERYDAY,KRL00294,0,Cikarang
BLUE,EVERYDAY,KRL00295,0,Cikarang
BLUE,EVERYDAY,KRL00296,0,Cikarang
BLUE,EVERYDAY,KRL00297,0,Cikarang
BLUE,EVERYDAY,KRL00298,0,Cikarang
BLUE,EVERYDAY,KRL00299,0,Cikarang
BLUE,EVERYDAY,KRL00300,0,Cikarang
BLUE,EVERYDAY,KRL00301,0,Cikarang
BLUE,EVERYDAY,KRL00302,0,Cikarang
BLUE,EVERYDAY,KRL00303,0,Cikarang
BLUE,EVERYDAY,KRL00304,1,Jatinegara
BLUE,EVERYDAY,KRL00305,1,Jatinegara
BLUE,EVERYDAY,KRL00306,1,Jatinegara
BLUE,EVERYDAY,KRL00307,1,Jatinegara
BLUE,EVERYDAY,KRL00308,1,Jatinegara
BLUE,EVERYDAY,KRL00309,1,Jatinegara
BLUE,EVERYDAY,KRL00310,1,Jatinegara
BLUE,EVERYDAY,KRL00311,1,Jatinegara
BLUE,EVERYDAY,KRL00312,1,Jatinegara
BLUE,EVERYDAY,KRL00313,1,Jatinegara
BLUE,EVERYDAY,KRL00314,1,Jatinegara
BLUE,EVERYDAY,KRL00315,1,Jatinegara
BLUE,EVERYDAY,KRL00316,1,Jatinegara
BLUE,EVERYDAY,KRL00317,1,Jatinegara
BLUE,EVERYDAY,KRL00318,1,Jatinegara
BLUE,EVERYDAY,KRL00319,1,Jatinegara
BLUE,EVERYDAY,KRL00320,1,Jatinegara
BLUE,EVERYDAY,KRL00321,1,Jatinegara
BLUE,EVERYDAY,KRL00322,1,Jatinegara
BLUE,EVERYDAY,KRL00323,1,Jatinegara
BLUE,EVERYDAY,KRL00324,1,Jatinegara
BLUE,EVERYDAY,KRL00325,1,Jatinegara
BLUE,EVERYDAY,KRL00326,1,Jatinegara
BLUE,EVERYDAY,KRL00327,1,Jatinegara
BLUE,EVERYDAY,KRL00328,1,Jatinegara
BLUE,EVERYDAY,KRL00329,1,Jatinegara
BLUE,EVERYDAY,KRL00330,1,Jatinegara
BLUE,EVERYDAY,KRL00331,1,Jatinegara
BLUE,EVERYDAY,KRL00332,1,Jatinegara
BLUE,EVERYDAY,KRL00333,1,Jatinegara
BLUE,EVERYDAY,KRL00334,1,Jatinegara
BLUE,EVERYDAY,KRL00335,1,Jatinegara
BLUE,EVERYDAY,KRL00336,1,Jatinegara
BLUE,EVERYDAY,KRL00337,1,Jatinegara
BLUE,EVERYDAY,KRL00338,1,Jatinegara
BLUE,EVERYDAY,KRL00339,1,Jatinegara
BLUE,EVERYDAY,KRL00340,1,Jatinegara
BLUE,EVERYDAY,KRL00341,1,Jatinegara
BLUE,EVERYDAY,KRL00342,1,Jatinegara
BLUE,EVERYDAY,KRL00343,1,Jatinegara
BLUE,EVERYDAY,KRL00344,1,Jatinegara
BLUE,EVERYDAY,KRL00345,1,Jatinegara
BLUE,EVERYDAY,KRL00346,1,Jatinegara
BLUE,EVERYDAY,KRL00347,1,Jatinegara
BLUE,EVERYDAY,KRL00348,1,Jatinegara
BLUE,EVERYDAY,KRL00349,1,Jatinegara
BLUE,EVERYDAY,KRL00350,1,Jatinegara
BLUE,EVERYDAY,KRL00351,1,Jatinegara
BLUE,EVERYDAY,KRL00352,1,Jatinegara
BLUE,EVERYDAY,KRL00353,1,Jatinegara
BLUE,EVERYDAY,KRL00354,1,Jatinegara
BLUE,EVERYDAY,KRL00355,1,Jatinegara
BLUE,EVERYDAY,KRL00356,1,Jatinegara
BLUE,EVERYDAY,KRL00357,1,Jatinegara
BLUE,EVERYDAY,KRL00358,1,Jatinegara
BLUE,EVERYDAY,KRL00359,1,Jatinegara
BLUE,EVERYDAY,KRL00360,1,Jatinegara
BLUE,EVERYDAY,KRL00361,1,Jatinegara
BLUE,EVERYDAY,KRL00362,1,Jatinegara
BLUE,EVERYDAY,KRL00363,1,Jatinegara
BLUE,EVERYDAY,KRL00364,1,Jatinegara
BLUE,EVERYDAY,KRL00365,1,Jatinegara
BLUE,EVERYDAY,KRL00366,1,Jatinegara
BLUE,EVERYDAY,KRL00367,1,Jatinegara
BLUE,EVERYDAY,KRL00368,1,Jatinegara
BLUE,EVERYDAY,KRL00369,1,Jatinegara
BLUE,EVERYDAY,KRL00370,1,Jatinegara
BLUE,EVERYDAY,KRL00371,1,Jatinegara
BLUE,EVERYDAY,KRL00372,1,Jatinegara
BLUE,EVERYDAY,KRL00373,1,Jatinegara
BLUE,EVERYDAY,KRL00374,1,Jatinegara
BLUE,EVERYDAY,KRL00375,1,Jatinegara
BLUE,EVERYDAY,KRL00376,1,Jatinegara
BLUE,EVERYDAY,KRL00377,1,Jatinegara
BLUE,EVERYDAY,KRL00378,1,Jatinegara
GREEN,EVERYDAY,KRL00379,0,Rangkasbitung
GREEN,EVERYDAY,KRL00380,0,Rangkasbitung
GREEN,EVERYDAY,KRL00381,0,Rangkasbitung
GREEN,EVERYDAY,KRL00382,0,Rangkasbitung
GREEN,EVERYDAY,KRL00383,0,Rangkasbitung
GREEN,EVERYDAY,KRL00384,0,Rangkasbitung
GREEN,EVERYDAY,KRL00385,0,Rangkasbitung
GREEN,EVERYDAY,KRL00386,0,Rangkasbitung
GREEN,EVERYDAY,KRL00387,0,Rangkasbitung
GREEN,EVERYDAY,KRL00388,0,Rangkasbitung
GREEN,EVERYDAY,KRL00389,0,Rangkasbitung
GREEN,EVERYDAY,KRL00390,0,Rangkasbitung
GREEN,EVERYDAY,KRL00391,0,Rangkasbitung
GREEN,EVERYDAY,KRL00392,0,Rangkasbitung
GREEN,EVERYDAY,KRL00393,0,Rangkasbitung
GREEN,EVERYDAY,KRL00394,0,Rangkasbitung
GREEN,EVERYDAY,KRL00395,0,Rangkasbitung
GREEN,EVERYDAY,KRL00396,0,Rangkasbitung
GREEN,EVERYDAY,KRL00397,0,Rangkasbitung
GREEN,EVERYDAY,KRL00398,0,Rangkasbitung
GREEN,EVERYDAY,KRL00399,0,Rangkasbitung
GREEN,EVERYDAY,KRL00400,0,Rangkasbitung
GREEN,EVERYDAY,KRL00401,0,Rangkasbitung
GREEN,EVERYDAY,KRL00402,0,Rangkasbitung
GREEN,EVERYDAY,KRL00403,0,Rangkasbitung
GREEN,EVERYDAY,KRL00404,0,Rangkasbitung
GREEN,EVERYDAY,KRL00405,0,Rangkasbitung
GREEN,EVERYDAY,KRL00406,0,Rangkasbitung
GREEN,EVERYDAY,KRL00407,0,Rangkasbitung
GREEN,EVERYDAY,KRL00408,0,Rangkasbitung
GREEN,EVERYDAY,KRL00409,0,Rangkasbitung
GREEN,EVERYDAY,KRL00410,0,Rangkasbitung
GREEN,EVERYDAY,KRL00411,0,Rangkasbitung
GREEN,EVERYDAY,KRL00412,0,Rangkasbitung
GREEN,EVERYDAY,KRL00413,0,Rangkasbitung
GREEN,EVERYDAY,KRL00414,0,Rangkasbitung
GREEN,EVERYDAY,KRL00415,0,Rangkasbitung
GREEN,EVERYDAY,KRL00416,0,Rangkasbitung
GREEN,EVERYDAY,KRL00417,0,Rangkasbitung
GREEN,EVERYDAY,KRL00418,0,Rangkasbitung
GREEN,EVERYDAY,KRL00419,0,Rangkasbitung
GREEN,EVERYDAY,KRL00420,0,Rangkasbitung
GREEN,EVERYDAY,KRL00421,0,Rangkasbitung
GREEN,EVERYDAY,KRL00422,0,Rangkasbitung
GREEN,EVERYDAY,KRL00423,0,Rangkasbitung
GREEN,EVERYDAY,KRL00424,0,Rangkasbitung
GREEN,EVERYDAY,KRL00425,0,Rangkasbitung
GREEN,EVERYDAY,KRL00426,0,Rangkasbitung
GREEN,EVERYDAY,KRL00427,0,Rangkasbitung
GREEN,EVERYDAY,KRL00428,0,Rangkasbitung
GREEN,EVERYDAY,KRL00429,0,Rangkasbitung
GREEN,EVERYDAY,KRL00430,0,Rangkasbitung
GREEN,EVERYDAY,KRL00431,0,Rangkasbitung
GREEN,EVERYDAY,KRL00432,0,Rangkasbitung
GREEN,EVERYDAY,KRL00433,0,Rangkasbitung
GREEN,EVERYDAY,KRL00434,0,Rangkasbitung
GREEN,EVERYDAY,KRL00435,0,Rangkasbitung
GREEN,EVERYDAY,KRL00436,0,Rangkasbitung
GREEN,EVERYDAY,KRL00437,0,Rangkasbitung
GREEN,EVERYDAY,KRL00438,0,Rangkasbitung
GREEN,EVERYDAY,KRL00439,0,Rangkasbitung
GREEN,EVERYDAY,KRL00440,0,Rangkasbitung
GREEN,EVERYDAY,KRL00441,0,Rangkasbitung
GREEN,EVERYDAY,KRL00442,0,Rangkasbitung
GREEN,EVERYDAY,KRL00443,0,Rangkasbitung
GREEN,EVERYDAY,KRL00444,0,Rangkasbitung
GREEN,EVERYDAY,KRL00445,0,Rangkasbitung
GREEN,EVERYDAY,KRL00446,0,Rangkasbitung
GREEN,EVERYDAY,KRL00447,0,Rangkasbitung
GREEN,EVERYDAY,KRL00448,0,Rangkasbitung
GREEN,EVERYDAY,KRL00449,0,Rangkasbitung
GREEN,EVERYDAY,KRL00450,0,Rangkasbitung
GREEN,EVERYDAY,KRL00451,0,Rangkasbitung
GREEN,EVERYDAY,KRL00452,0,Rangkasbitung
GREEN,EVERYDAY,KRL00453,0,Rangkasbitung
GREEN,EVERYDAY,KRL00454,1,Tanah Abang
GREEN,EVERYDAY,KRL00455,1,Tanah Abang
GREEN,EVERYDAY,KRL00456,1,Tanah Abang
GREEN,EVERYDAY,KRL00457,1,Tanah Abang
GREEN,EVERYDAY,KRL00458,1,Tanah Abang
GREEN,EVERYDAY,KRL00459,1,Tanah Abang
GREEN,EVERYDAY,KRL00460,1,Tanah Abang
GREEN,EVERYDAY,KRL00461,1,Tanah Abang
GREEN,EVERYDAY,KRL00462,1,Tanah Abang
GREEN,EVERYDAY,KRL00463,1,Tanah Abang
GREEN,EVERYDAY,KRL00464,1,Tanah Abang
GREEN,EVERYDAY,KRL00465,1,Tanah Abang
GREEN,EVERYDAY,KRL00466,1,Tanah Abang
GREEN,EVERYDAY,KRL00467,1,Tanah Abang
GREEN,EVERYDAY,KRL00468,1,Tanah Abang
GREEN,EVERYDAY,KRL00469,1,Tanah Abang
GREEN,EVERYDAY,KRL00470,1,Tanah Abang
GREEN,EVERYDAY,KRL00471,1,Tanah Abang
GREEN,EVERYDAY,KRL00472,1,Tanah Abang
GREEN,EVERYDAY,KRL00473,1,Tanah Abang
GREEN,EVERYDAY,KRL00474,1,Tanah Abang
GREEN,EVERYDAY,KRL00475,1,Tanah Abang
GREEN,EVERYDAY,KRL00476,1,Tanah Abang
GREEN,EVERYDAY,KRL00477,1,Tanah Abang
GREEN,EVERYDAY,KRL00478,1,Tanah Abang
GREEN,EVERYDAY,KRL00479,1,Tanah Abang
GREEN,EVERYDAY,KRL00480,1,Tanah Abang
GREEN,EVERYDAY,KRL00481,1,Tanah Abang
GREEN,EVERYDAY,KRL00482,1,Tanah Abang
GREEN,EVERYDAY,KRL00483,1,Tanah Abang
GREEN,EVERYDAY,KRL00484,1,Tanah Abang
GREEN,EVERYDAY,KRL00485,1,Tanah Abang
GREEN,EVERYDAY,KRL00486,1,Tanah Abang
GREEN,EVERYDAY,KRL00487,1,Tanah Abang
GREEN,EVERYDAY,KRL00488,1,Tanah Abang
GREEN,EVERYDAY,KRL00489,1,Tanah Abang
GREEN,EVERYDAY,KRL00490,1,Tanah Abang
GREEN,EVERYDAY,KRL00491,1,Tanah Abang
GREEN,EVERYDAY,KRL00492,1,Tanah Abang
GREEN,EVERYDAY,KRL00493,1,Tanah Abang
GREEN,EVERYDAY,KRL00494,1,Tanah Abang
GREEN,EVERYDAY,KRL00495,1,Tanah Abang
GREEN,EVERYDAY,KRL00496,1,Tanah Abang
GREEN,EVERYDAY,KRL00497,1,Tanah Abang
GREEN,EVERYDAY,KRL00498,1,Tanah Abang
GREEN,EVERYDAY,KRL00499,1,Tanah Abang
GREEN,EVERYDAY,KRL00500,1,Tanah Abang
GREEN,EVERYDAY,KRL00501,1,Tanah Abang
GREEN,EVERYDAY,KRL00502,1,Tanah Abang
GREEN,EVERYDAY,KRL00503,1,Tanah Abang
GREEN,EVERYDAY,KRL00504,1,Tanah Abang
GREEN,EVERYDAY,KRL00505,1,Tanah Abang
GREEN,EVERYDAY,KRL00506,1,Tanah Abang
GREEN,EVERYDAY,KRL00507,1,Tanah Abang
GREEN,EVERYDAY,KRL00508,1,Tanah Abang
GREEN,EVERYDAY,KRL00509,1,Tanah Abang
